model,dataset,fit_time-1:5,fit_time-2:5,fit_time-3:5,fit_time-4:5,fit_time-5:5,score_time-1:5,score_time-2:5,score_time-3:5,score_time-4:5,score_time-5:5,test_accuracy-1:5,test_accuracy-2:5,test_accuracy-3:5,test_accuracy-4:5,test_accuracy-5:5,train_accuracy-1:5,train_accuracy-2:5,train_accuracy-3:5,train_accuracy-4:5,train_accuracy-5:5,test_hamming_loss-1:5,test_hamming_loss-2:5,test_hamming_loss-3:5,test_hamming_loss-4:5,test_hamming_loss-5:5,train_hamming_loss-1:5,train_hamming_loss-2:5,train_hamming_loss-3:5,train_hamming_loss-4:5,train_hamming_loss-5:5,test_f1-1:5,test_f1-2:5,test_f1-3:5,test_f1-4:5,test_f1-5:5,train_f1-1:5,train_f1-2:5,train_f1-3:5,train_f1-4:5,train_f1-5:5
stacking_with_f_tests-alpha=0.25,genbase,0.8340029716491699,0.9430019855499268,0.9299850463867188,1.0050008296966553,0.8119997978210449,6.69499659538269,6.711997747421265,6.59100079536438,6.623999834060669,5.683999061584473,0.9774436090225563,0.9172932330827067,0.9621212121212122,0.9621212121212122,0.8863636363636364,0.9678638941398866,0.9754253308128544,0.969811320754717,0.9641509433962264,0.9641509433962264,-0.001670843776106934,-0.006126427179058758,-0.0014029180695847362,-0.0016835016835016834,-0.005050505050505051,-0.0014002660505496045,-0.0010501995379122034,-0.001397624039133473,-0.0015373864430468203,-0.001607267645003494,0.6055267581132385,0.5196110261244361,0.5740740740740741,0.6502057613168725,0.596879601170789,0.7803325801128017,0.7559877754558003,0.7614193842148939,0.7532491504779908,0.6847474551231792
stacking_with_f_tests-alpha=0.25,medical,2.4519991874694824,2.3340044021606445,2.632998466491699,2.4799981117248535,1.475999116897583,2.215001106262207,2.2269954681396484,2.1840009689331055,2.2250001430511475,1.9400324821472168,0.5255102040816326,0.42857142857142855,0.44387755102040816,0.49230769230769234,0.517948717948718,0.59846547314578,0.5946291560102301,0.6061381074168798,0.5862068965517241,0.6066411238825032,-0.014399092970521542,-0.017006802721088437,-0.019954648526077097,-0.01754985754985755,-0.016068376068376067,-0.012304631997726627,-0.012105711849957373,-0.011849957374254049,-0.012430821626223925,-0.012033489428125443,0.17725352543513376,0.1729497475398974,0.18872978697540105,0.21758503715588282,0.1959646207801423,0.271756396159469,0.2619436194113097,0.24570065272397246,0.2551808442276921,0.2751079103468144
stacking_with_f_tests-alpha=0.50,birds,0.24099993705749512,0.23400211334228516,0.24200010299682617,0.22099876403808594,0.21099853515625,0.8149962425231934,0.8069963455200195,0.822998046875,0.8149971961975098,0.7609992027282715,0.4806201550387597,0.4418604651162791,0.5581395348837209,0.5271317829457365,0.46511627906976744,0.563953488372093,0.5794573643410853,0.5503875968992248,0.563953488372093,0.5833333333333334,-0.056303549571603426,-0.05507955936352509,-0.04079967360261118,-0.04324765401876785,-0.049775601795185635,-0.03620971032231742,-0.038453692370461034,-0.0372297021623827,-0.03651570787433701,-0.03447572419420645,0.27701752794014434,0.2663331462432874,0.31586383760898995,0.25369860043709264,0.2836874506254312,0.41501464867703525,0.44258370804803837,0.44235824048472455,0.43212971903412756,0.44528945561994915
stacking_with_f_tests-alpha=0.50,emotions,0.03300023078918457,0.03399920463562012,0.03799843788146973,0.03799796104431152,0.029025793075561523,0.17299962043762207,0.17299818992614746,0.1679999828338623,0.1640005111694336,0.1560051441192627,0.3445378151260504,0.2773109243697479,0.29411764705882354,0.288135593220339,0.3135593220338983,0.45358649789029537,0.4219409282700422,0.4388185654008439,0.4147368421052632,0.4442105263157895,-0.20168067226890757,-0.22549019607843138,-0.23109243697478993,-0.22598870056497175,-0.21468926553672316,-0.15049226441631505,-0.15436005625879043,-0.15471167369901548,-0.1568421052631579,-0.1543859649122807,0.6011099441357429,0.5727208236388163,0.6234010161580786,0.642865685465797,0.6459746512380032,0.7502987616203853,0.7385200905340662,0.7382659526086912,0.7231855015968754,0.7350847887805765
stacking_with_f_tests-alpha=0.50,scene,0.10600018501281738,0.0969991683959961,0.09900045394897461,0.09900546073913574,0.09099960327148438,5.322998046875,5.297001361846924,5.221998691558838,5.252991676330566,4.052030086517334,0.48132780082987553,0.578838174273859,0.5426195426195426,0.656964656964657,0.5966735966735967,0.7579220779220779,0.7454545454545455,0.7653167185877466,0.7320872274143302,0.7487019730010385,-0.16113416320885202,-0.11549100968188106,-0.13063063063063063,-0.09286209286209286,-0.11122661122661123,-0.06484848484848485,-0.06848484848484848,-0.060834198684665976,-0.07390100380754587,-0.06239183108341987,0.38687378776155446,0.38413646055437106,0.4067389852794076,0.42647430386946,0.3527674009202148,0.8095677711216464,0.805684244849379,0.8098374918738712,0.7956010153069158,0.8028213191550563
stacking_with_f_tests-alpha=0.50,yeast,0.24900078773498535,0.2729988098144531,0.280001163482666,0.28099918365478516,0.17999720573425293,4.735997915267944,4.8150012493133545,4.80199933052063,4.801998615264893,4.209030866622925,0.23553719008264462,0.21074380165289255,0.21739130434782608,0.2194616977225673,0.2111801242236025,0.3238489394723228,0.31350232798758404,0.3117890382626681,0.32730093071354704,0.327817993795243,-0.20720188902007083,-0.20336481700118064,-0.19846199349304938,-0.21739130434782608,-0.20378586217095535,-0.14854777917374917,-0.14969329687384525,-0.14880336829664648,-0.14658738366080662,-0.14880336829664648,0.43825221408358583,0.4333948592652374,0.44960511784456986,0.4047843232282897,0.4083756676910961,0.5467528427680611,0.5438440296123567,0.5482943537965289,0.5508672811619512,0.5445262014497013
stacking_with_f_tests-alpha=0.50,enron,3.0099995136260986,2.9709994792938232,2.9829986095428467,2.985999345779419,2.652033567428589,5.60200047492981,5.837000131607056,6.033000707626343,5.92100191116333,5.119997024536133,0.011730205278592375,0.01466275659824047,0.058823529411764705,0.052941176470588235,0.029411764705882353,0.1080088170462895,0.1719324026451139,0.15051395007342144,0.15051395007342144,0.15565345080763582,-0.06147291539866099,-0.06811265423560006,-0.06398446170921199,-0.06642619311875694,-0.06798002219755826,-0.047939223379035945,-0.04346138383264248,-0.0454520267087801,-0.04502258055578644,-0.04542432050536115,0.045056998625160306,0.06647319120375095,0.07157512451746344,0.060614066684195035,0.07541053379428968,0.1836496540742615,0.19024206875404218,0.19903636675301684,0.17753853237320727,0.1870168614688415
stacking_with_f_tests-alpha=0.50,genbase,0.8600008487701416,0.9159979820251465,0.9320013523101807,0.995999813079834,0.7279958724975586,6.626000165939331,6.668998956680298,6.658998727798462,6.671999931335449,5.691030979156494,0.9774436090225563,0.9172932330827067,0.9621212121212122,0.9621212121212122,0.8863636363636364,0.9678638941398866,0.9754253308128544,0.969811320754717,0.9679245283018868,0.9660377358490566,-0.001670843776106934,-0.006126427179058758,-0.0014029180695847362,-0.0016835016835016834,-0.006172839506172839,-0.0014702793530770846,-0.0010501995379122034,-0.001397624039133473,-0.001397624039133473,-0.001607267645003494,0.6055267581132385,0.5196110261244361,0.5740740740740741,0.6502057613168725,0.5890109266354477,0.7800048187230935,0.7559877754558003,0.7614193842148939,0.7558828953339579,0.684748256660528
stacking_with_f_tests-alpha=0.50,medical,2.321998357772827,2.172999382019043,2.411997079849243,2.357999086380005,1.65299654006958,2.1800010204315186,2.246000289916992,2.1690025329589844,2.1850006580352783,1.9510324001312256,0.5255102040816326,0.4336734693877551,0.45408163265306123,0.48717948717948717,0.5282051282051282,0.5907928388746803,0.5933503836317136,0.5971867007672634,0.5977011494252874,0.6066411238825032,-0.01507936507936508,-0.017346938775510204,-0.019501133786848073,-0.017435897435897435,-0.01527065527065527,-0.012702472293265132,-0.012531969309462916,-0.011906791702188122,-0.012430821626223925,-0.012175393784589187,0.17783241824796267,0.17073521116784862,0.19713983887012737,0.22521377533838763,0.19799164823371412,0.2674944731866234,0.2598153852731239,0.245849252240956,0.2679272973148788,0.2814930003414821
stacking_with_f_tests-alpha=0.75,birds,0.24000048637390137,0.23799848556518555,0.23399710655212402,0.22600030899047852,0.21700263023376465,0.8089990615844727,0.8329980373382568,0.809999942779541,0.8409974575042725,0.7629971504211426,0.4883720930232558,0.4186046511627907,0.5736434108527132,0.5271317829457365,0.4806201550387597,0.5581395348837209,0.5813953488372093,0.5542635658914729,0.5523255813953488,0.5755813953488372,-0.057935536515707875,-0.0518155854753162,-0.03916768665850673,-0.044879640962872294,-0.049775601795185635,-0.038045695634434926,-0.03773969808241534,-0.03651570787433701,-0.037535699714402286,-0.03549571603427173,0.2627286943076417,0.23657675657675659,0.2584669173637725,0.23922295691805676,0.2919738322864259,0.3950741152433105,0.43971330445922996,0.45192218203303725,0.42234434151580574,0.427422531147886
stacking_with_f_tests-alpha=0.75,emotions,0.033998966217041016,0.03399968147277832,0.03299880027770996,0.04199981689453125,0.04399681091308594,0.16899752616882324,0.17099785804748535,0.16099882125854492,0.16300034523010254,0.15399885177612305,0.36134453781512604,0.2773109243697479,0.2857142857142857,0.2966101694915254,0.288135593220339,0.45147679324894513,0.41983122362869196,0.4345991561181435,0.40842105263157896,0.4231578947368421,-0.20448179271708683,-0.23809523809523808,-0.242296918767507,-0.24293785310734464,-0.23022598870056496,-0.15646976090014064,-0.15787623066104078,-0.1620956399437412,-0.16456140350877194,-0.16842105263157894,0.6284578010830103,0.5673191795318538,0.6085410280332312,0.6387572571971215,0.6465300906909449,0.7479831136763031,0.7432296218635187,0.7349109500496347,0.7266115103301738,0.7258096589577905
stacking_with_f_tests-alpha=0.75,scene,0.10699939727783203,0.10700035095214844,0.12799859046936035,0.09300088882446289,0.11099457740783691,5.284999370574951,5.261999845504761,5.238000154495239,5.248000383377075,3.958030939102173,0.504149377593361,0.5850622406639004,0.5550935550935551,0.6507276507276507,0.5987525987525988,0.7636363636363637,0.7475324675324675,0.7658359293873312,0.721183800623053,0.7507788161993769,-0.15836791147994467,-0.11998616874135547,-0.13097713097713098,-0.09944559944559944,-0.11330561330561331,-0.06536796536796537,-0.06805194805194806,-0.06143994461751471,-0.07917964693665629,-0.06299757701626861,0.398505482846198,0.3887152151331256,0.40982986950268296,0.4227938955972526,0.35112724702622117,0.8142630906912753,0.8104136877051795,0.810445006450692,0.7929152455498691,0.8024084675796646
stacking_with_f_tests-alpha=0.75,yeast,0.1979970932006836,0.20299530029296875,0.20499682426452637,0.20499706268310547,0.19199752807617188,4.707000494003296,4.804998874664307,4.757000207901001,4.759000778198242,4.070030212402344,0.2334710743801653,0.1962809917355372,0.2070393374741201,0.22153209109730848,0.2111801242236025,0.3238489394723228,0.3124676668391102,0.31592554291623576,0.32057911065149947,0.33040330920372285,-0.21044864226682408,-0.20793978748524203,-0.20526471458148476,-0.21990535344572612,-0.20556048506359065,-0.15009977089645998,-0.15202128445791147,-0.15124095139607033,-0.14887723445117448,-0.15057615600531837,0.4371473568887935,0.426988992599136,0.43470375439740977,0.4087933028617274,0.4148509506420525,0.5458773895934216,0.5405476861896829,0.5427079022185481,0.5506123518390124,0.5462314371590818
stacking_with_f_tests-alpha=0.75,enron,3.0429952144622803,3.008997678756714,3.0439960956573486,3.0079967975616455,2.8069984912872314,5.642001390457153,5.868998765945435,6.172001123428345,5.946000337600708,5.171077489852905,0.011730205278592375,0.02932551319648094,0.058823529411764705,0.061764705882352944,0.03529411764705882,0.106539309331374,0.18001469507714915,0.15859030837004406,0.15712187958883994,0.1593245227606461,-0.0621368892823549,-0.06816798539257456,-0.06426193118756937,-0.06842397336293007,-0.07180910099889012,-0.04910373892670484,-0.043946598644171185,-0.0465187155404095,-0.04563211703100324,-0.04694816169340315,0.04491224508772448,0.07188314746004448,0.07173723645018575,0.05683257486743505,0.07446080904396427,0.1816748192591706,0.19054122033171592,0.19831943204156066,0.1757018111489756,0.18284693878442113
stacking_with_f_tests-alpha=0.75,genbase,0.7780001163482666,0.8579967021942139,0.8500003814697266,0.8899950981140137,0.7899999618530273,6.85600209236145,6.838000535964966,6.817999362945557,6.847999811172485,5.734999418258667,0.9774436090225563,0.9172932330827067,0.9621212121212122,0.9696969696969697,0.8939393939393939,0.9678638941398866,0.9735349716446124,0.9679245283018868,0.9641509433962264,0.9641509433962264,-0.001670843776106934,-0.006126427179058758,-0.0014029180695847362,-0.0014029180695847362,-0.008417508417508417,-0.0023104389834068474,-0.001260239445494644,-0.0017470300489168414,-0.0020265548567435358,-0.0020964360587002098,0.6055267581132385,0.5196110261244361,0.5740740740740741,0.6543209876543209,0.5724366009213371,0.7757980491286831,0.7512587994006594,0.7578556922749042,0.7504932495244806,0.6820797772970856
stacking_with_f_tests-alpha=0.75,medical,2.4590039253234863,2.279998779296875,2.5659985542297363,2.473998546600342,1.5420281887054443,2.1989994049072266,2.22999906539917,2.194999933242798,2.2039988040924072,1.9419984817504883,0.5306122448979592,0.4489795918367347,0.4387755102040816,0.5230769230769231,0.5230769230769231,0.59846547314578,0.6099744245524297,0.6176470588235294,0.6028097062579821,0.6219667943805874,-0.015192743764172336,-0.017800453514739228,-0.020521541950113378,-0.01698005698005698,-0.015726495726495728,-0.012446717817561808,-0.01213412901392441,-0.011906791702188122,-0.012147012913296439,-0.012288917269760181,0.17858147564505739,0.17778442974521402,0.18646328015875263,0.24136707806118957,0.20139557628704918,0.2743887099800648,0.2715493441872186,0.2541402208353963,0.27317604066465334,0.2787749202778786
classifier_chain_with_f_test_ordering-ascending_chain=False,birds,0.5119955539703369,0.5110037326812744,0.5009973049163818,0.4969966411590576,0.4980301856994629,0.18100261688232422,0.18399691581726074,0.18900084495544434,0.18899989128112793,0.16896963119506836,0.4883720930232558,0.4263565891472868,0.5658914728682171,0.5348837209302325,0.4883720930232558,0.5658914728682171,0.5949612403100775,0.5542635658914729,0.5697674418604651,0.6085271317829457,-0.05752753977968176,-0.05467156262749898,-0.03998368013055895,-0.04528763769889841,-0.049367605059159526,-0.03702570379436965,-0.03835169318645451,-0.036413708690330476,-0.038555691554467565,-0.03355773153814769,0.272824004992789,0.2950592574553793,0.31385988588204655,0.27327683228712973,0.3026749989007607,0.4193074925525827,0.4571619027077552,0.4472346375382005,0.41812425893166144,0.4582060805271998
classifier_chain_with_f_test_ordering-ascending_chain=False,emotions,0.11299848556518555,0.11099863052368164,0.12099671363830566,0.11799812316894531,0.10102677345275879,0.0559999942779541,0.0559999942779541,0.053002119064331055,0.054001808166503906,0.04797101020812988,0.3277310924369748,0.2605042016806723,0.3025210084033613,0.288135593220339,0.3389830508474576,0.45569620253164556,0.4472573839662447,0.43670886075949367,0.42736842105263156,0.4610526315789474,-0.21988795518207283,-0.2507002801120448,-0.22969187675070027,-0.2274011299435028,-0.22175141242937854,-0.16561181434599156,-0.16455696202531644,-0.17088607594936708,-0.1624561403508772,-0.1550877192982456,0.597000771670312,0.5666669118598083,0.627848439168394,0.6549930793948754,0.650151519386562,0.73553705089301,0.7378101797588147,0.7229531512864082,0.7216816441425564,0.7422931062005927
classifier_chain_with_f_test_ordering-ascending_chain=False,scene,0.5469992160797119,0.5789980888366699,0.5519983768463135,0.5439984798431396,0.4370276927947998,0.36100101470947266,0.36299991607666016,0.3410003185272217,0.3620002269744873,0.34997034072875977,0.5456431535269709,0.6161825726141079,0.5945945945945946,0.681912681912682,0.6382536382536382,0.7766233766233767,0.7631168831168831,0.7782969885773624,0.7533748701973001,0.764797507788162,-0.14764868603042877,-0.11549100968188106,-0.1282051282051282,-0.08974358974358974,-0.11088011088011088,-0.06303030303030303,-0.0670995670995671,-0.06247836621668398,-0.07173762547594323,-0.0662859120803046,0.4094163407247327,0.38419960136926773,0.40034940217867043,0.4299619698918027,0.357413786119457,0.8160431293189016,0.8059571625377903,0.8097538996760182,0.8018516371478316,0.7967724514602845
classifier_chain_with_f_test_ordering-ascending_chain=False,yeast,1.0209972858428955,1.0369970798492432,0.9809975624084473,0.9959964752197266,0.9650213718414307,0.706000804901123,0.6989998817443848,0.679999828338623,0.6880006790161133,0.657977819442749,0.26239669421487605,0.2231404958677686,0.2277432712215321,0.2422360248447205,0.2153209109730849,0.3419555095706156,0.338851526125194,0.34488107549120994,0.34953464322647365,0.344364012409514,-0.2173848878394333,-0.21310507674144039,-0.21827861579414373,-0.22005323868677906,-0.21739130434782608,-0.1564555465227995,-0.15730544675190303,-0.15570985374501403,-0.15401093219087014,-0.15670704683114198,0.4382926400805639,0.43846282070809417,0.42802172939521876,0.43526381170397405,0.41862297469900406,0.5407319621550556,0.5536632371966032,0.5533576904192344,0.5618242498269598,0.5585964676442977
classifier_chain_with_f_test_ordering-ascending_chain=False,enron,6.515997409820557,6.477997779846191,6.436997890472412,6.479997634887695,5.283308029174805,3.239004135131836,3.181999921798706,3.1989989280700684,3.21600079536438,2.7369942665100098,0.020527859237536656,0.017595307917888565,0.058823529411764705,0.06764705882352941,0.03235294117647059,0.112417340191036,0.16899338721528287,0.17180616740088106,0.14904552129221732,0.16152716593245228,-0.06628672605544182,-0.06877662811929397,-0.0658157602663707,-0.06653718091009989,-0.07042175360710322,-0.05001871542844468,-0.04362774319659518,-0.048111822236998864,-0.04502258055578644,-0.04782090710109994,0.04418149367734958,0.07212993608319652,0.07348384643222132,0.06212671845110629,0.07956177083809363,0.18269426632469293,0.19957315711643936,0.1967453783638675,0.1815938396640091,0.1861149636672201
classifier_chain_with_f_test_ordering-ascending_chain=False,genbase,1.402001142501831,1.4660005569458008,1.4850010871887207,1.5339879989624023,1.1120288372039795,0.4869990348815918,0.4979979991912842,0.45799899101257324,0.45399951934814453,0.38897037506103516,0.9774436090225563,0.9097744360902256,0.9621212121212122,0.9621212121212122,0.8939393939393939,0.9678638941398866,0.9735349716446124,0.9679245283018868,0.9679245283018868,0.9641509433962264,-0.001670843776106934,-0.006683375104427736,-0.0014029180695847362,-0.0016835016835016834,-0.005892255892255892,-0.0016803192606595252,-0.0011902261429671637,-0.0016771488469601676,-0.001607267645003494,-0.001816911250873515,0.6055267581132385,0.5159073224207325,0.5740740740740741,0.6502057613168725,0.5780083489662035,0.7787567369087436,0.7538964690166678,0.7583234009319947,0.7544339799506163,0.6820675953004623
classifier_chain_with_f_test_ordering-ascending_chain=False,medical,4.44600248336792,4.127999544143677,4.602999448776245,4.51599907875061,3.2860381603240967,1.416999101638794,1.464003086090088,1.4269986152648926,1.4360003471374512,1.2199618816375732,0.5663265306122449,0.45408163265306123,0.4744897959183674,0.517948717948718,0.558974358974359,0.6214833759590793,0.6138107416879796,0.6278772378516624,0.6334610472541508,0.6347381864623244,-0.013718820861678005,-0.017346938775510204,-0.018820861678004536,-0.017435897435897435,-0.014586894586894586,-0.012190963341858483,-0.012247797669792554,-0.011423699914748509,-0.011636157230026962,-0.011636157230026962,0.20687665267319208,0.1804174746445507,0.20725297951998276,0.21255063649800493,0.22094251531434103,0.29155055402810615,0.278362984373116,0.26041331464819,0.2968991522480669,0.29937699819487756
classifier_chain_with_f_test_ordering-ascending_chain=True,birds,0.5119967460632324,0.49599742889404297,0.5089988708496094,0.5009994506835938,0.4850273132324219,0.18000078201293945,0.18200039863586426,0.1809990406036377,0.18799901008605957,0.17600560188293457,0.4573643410852713,0.4186046511627907,0.5813953488372093,0.5271317829457365,0.4883720930232558,0.5717054263565892,0.5930232558139535,0.5465116279069767,0.5678294573643411,0.5968992248062015,-0.06609547123623011,-0.06119951040391677,-0.04079967360261118,-0.042839657282741736,-0.05671154630762954,-0.03773969808241534,-0.037535699714402286,-0.03784169726642187,-0.037433700530395755,-0.03814769481844145,0.22921895877896298,0.26935869616435104,0.34742748787070116,0.33473738860335417,0.28983856700574967,0.43192579459112623,0.47838302793366533,0.45527303519564527,0.42447972596247535,0.4784253484989237
classifier_chain_with_f_test_ordering-ascending_chain=True,emotions,0.1379988193511963,0.14899730682373047,0.18799614906311035,0.1959998607635498,0.10602927207946777,0.08899903297424316,0.07999873161315918,0.07100152969360352,0.05099749565124512,0.04599785804748535,0.2773109243697479,0.25210084033613445,0.3025210084033613,0.3135593220338983,0.288135593220339,0.46835443037974683,0.45358649789029537,0.44936708860759494,0.45263157894736844,0.45052631578947366,-0.24929971988795518,-0.23949579831932774,-0.226890756302521,-0.21045197740112995,-0.2401129943502825,-0.1550632911392405,-0.15576652601969057,-0.16033755274261605,-0.16210526315789472,-0.17298245614035088,0.5374707298386379,0.5515261327886366,0.6160389127134066,0.6765531388818462,0.6266869179873639,0.7449540144390445,0.744932330570241,0.7279929092405167,0.7173031577774381,0.7114524037433556
classifier_chain_with_f_test_ordering-ascending_chain=True,scene,0.5040097236633301,0.5070114135742188,0.511012077331543,0.4990096092224121,0.44002747535705566,0.3919999599456787,0.38499975204467773,0.37099742889404297,0.3930015563964844,0.3579695224761963,0.529045643153527,0.578838174273859,0.525987525987526,0.6673596673596673,0.6278586278586279,0.7657142857142857,0.7631168831168831,0.7860851505711319,0.7429906542056075,0.7757009345794392,-0.15318118948824344,-0.12932226832641772,-0.15038115038115038,-0.09702009702009702,-0.11815661815661815,-0.06692640692640693,-0.06891774891774892,-0.06031498788508134,-0.07519903080650744,-0.06230529595015576,0.3997640154698805,0.372289943138834,0.38504329661812503,0.4213603773536583,0.35017722909944243,0.8082331077837144,0.8023331129389453,0.8146164966145295,0.7951195325449895,0.8062213341960657
classifier_chain_with_f_test_ordering-ascending_chain=True,yeast,1.0439977645874023,1.0359971523284912,1.0219981670379639,1.03999662399292,0.9210007190704346,0.7239999771118164,0.7330014705657959,0.693000316619873,0.716001033782959,0.6210286617279053,0.26859504132231404,0.22727272727272727,0.2277432712215321,0.2443064182194617,0.2194616977225673,0.33005690636316604,0.3414381789963787,0.3541882109617373,0.35108583247156155,0.3562564632885212,-0.2108913813459268,-0.21000590318772136,-0.20629991126885536,-0.21487725524992607,-0.21236320615202603,-0.15930086468110266,-0.1574532554873993,-0.156300782981238,-0.15360466834096617,-0.15570985374501403,0.4440356824967168,0.4307738405538411,0.442304087000287,0.4236752329149835,0.40643379416472875,0.5382026461047847,0.5529647053177235,0.5409137176997357,0.5464788029279474,0.5472399784368162
classifier_chain_with_f_test_ordering-ascending_chain=True,enron,6.471001148223877,6.503999471664429,6.510999917984009,6.472999334335327,5.43027663230896,3.152998447418213,3.128000259399414,3.1530001163482666,3.1710004806518555,2.777972459793091,0.10850439882697947,0.026392961876832845,0.06470588235294118,0.061764705882352944,0.03823529411764706,0.11756061719324026,0.19030124908155768,0.17327459618208516,0.16005873715124816,0.17033773861967694,-0.060753610357992587,-0.072262491008687,-0.06620421753607103,-0.07003329633740289,-0.07180910099889012,-0.04969985998086867,-0.04520815715414581,-0.047557698168619954,-0.04761311057545785,-0.04744687335494417,0.049677968905129155,0.06745986241839994,0.07091439236734094,0.055605604105553805,0.07302929705791027,0.18088777279546564,0.18703650492152799,0.19419862404012808,0.17169964295831347,0.1866458308202487
classifier_chain_with_f_test_ordering-ascending_chain=True,genbase,1.3309998512268066,1.3870036602020264,1.4099981784820557,1.4149980545043945,1.0979971885681152,0.5370016098022461,0.5179958343505859,0.5030021667480469,0.47800207138061523,0.40003156661987305,0.9774436090225563,0.9097744360902256,0.9621212121212122,0.9621212121212122,0.8787878787878788,0.9678638941398866,0.9735349716446124,0.9679245283018868,0.9641509433962264,0.9641509433962264,-0.001670843776106934,-0.006683375104427736,-0.0014029180695847362,-0.0016835016835016834,-0.006453423120089787,-0.0016803192606595252,-0.0011902261429671637,-0.0016771488469601676,-0.0017470300489168414,-0.001816911250873515,0.6055267581132385,0.5159073224207325,0.5740740740740741,0.6502057613168725,0.5778998155243366,0.7793932907020994,0.7542447202609764,0.7590487600011712,0.752384649780189,0.6821752027584104
classifier_chain_with_f_test_ordering-ascending_chain=True,medical,4.2709641456604,4.1729960441589355,4.364996671676636,4.360998630523682,3.0296261310577393,1.4460012912750244,1.4570026397705078,1.4600002765655518,1.4479970932006836,1.2379639148712158,0.5408163265306123,0.42857142857142855,0.4489795918367347,0.5076923076923077,0.5897435897435898,0.6099744245524297,0.592071611253197,0.6163682864450127,0.611749680715198,0.6143039591315453,-0.01507936507936508,-0.01870748299319728,-0.02074829931972789,-0.01903133903133903,-0.014814814814814815,-0.012617220801364024,-0.01352657004830918,-0.012560386473429951,-0.012515964240102172,-0.012629487725273166,0.17915568432393722,0.16356183330551455,0.19545830269495315,0.20805047205047206,0.22134150471195485,0.2775218745296653,0.24771354623706618,0.23962839566698907,0.2743213017732158,0.28616870362177793
classifier_chain_with_lop-num_generations=10,birds,3.825997829437256,3.8649957180023193,3.846996545791626,3.899998188018799,3.431025981903076,0.19099950790405273,0.18799877166748047,0.18800020217895508,0.18599915504455566,0.16600513458251953,0.4728682170542636,0.4108527131782946,0.5813953488372093,0.5193798449612403,0.4806201550387597,0.5542635658914729,0.5813953488372093,0.5445736434108527,0.562015503875969,0.5968992248062015,-0.06813545491636067,-0.06364749082007344,-0.04202366381068951,-0.04528763769889841,-0.0485516115871073,-0.04365565075479396,-0.04130966952264382,-0.04171766625866993,-0.04028967768257854,-0.03620971032231742,0.24090271495877905,0.23880065582851956,0.32691799805551924,0.27206128793657397,0.3130315821451556,0.40606875486400534,0.4391572309532481,0.4573774215128217,0.43070799148311,0.4438196342632265
classifier_chain_with_lop-num_generations=10,emotions,0.7649872303009033,0.7769989967346191,0.7489974498748779,0.7929983139038086,0.771028995513916,0.05200028419494629,0.04899859428405762,0.04800057411193848,0.04900312423706055,0.04799962043762207,0.31932773109243695,0.2857142857142857,0.31092436974789917,0.2966101694915254,0.3050847457627119,0.4620253164556962,0.4578059071729958,0.45569620253164556,0.4568421052631579,0.4336842105263158,-0.211484593837535,-0.226890756302521,-0.22408963585434175,-0.2344632768361582,-0.2330508474576271,-0.16420534458509142,-0.1571729957805907,-0.16455696202531644,-0.16421052631578947,-0.1782456140350877,0.592493565265477,0.5707439166741491,0.6281873726192986,0.6457894734232238,0.6364539828491881,0.7349845707007354,0.7454411616852114,0.7254024133226561,0.7231681482578588,0.7053773365110686
classifier_chain_with_lop-num_generations=10,scene,1.187997817993164,1.1919960975646973,1.190999984741211,1.1749975681304932,1.0960257053375244,0.37800025939941406,0.3750004768371582,0.3569979667663574,0.36500024795532227,0.3529701232910156,0.4730290456431535,0.5663900414937759,0.5218295218295218,0.6465696465696466,0.6299376299376299,0.7615584415584415,0.7625974025974026,0.7772585669781932,0.7414330218068536,0.778816199376947,-0.17047026279391425,-0.13278008298755187,-0.15142065142065142,-0.10083160083160084,-0.1146916146916147,-0.06831168831168831,-0.06891774891774892,-0.06325718241606092,-0.07502596053997923,-0.06169955001730703,0.3804897412248376,0.3684604771257427,0.3870269706312641,0.42541060113507956,0.35796175484950093,0.7980813464846782,0.8035914932985837,0.807782298192934,0.7920366781164248,0.8090526433544598
classifier_chain_with_lop-num_generations=10,yeast,3.13199520111084,3.123995065689087,3.083998203277588,3.1309969425201416,2.7990310192108154,0.8090007305145264,0.8619997501373291,0.8040010929107666,0.8769979476928711,0.6229679584503174,0.24586776859504134,0.2334710743801653,0.23395445134575568,0.2505175983436853,0.2194616977225673,0.33781686497672014,0.33367822038282463,0.35832471561530505,0.3572905894519131,0.3485005170630817,-0.22004132231404958,-0.2058736717827627,-0.21206743566992015,-0.2163561076604555,-0.2129547471162378,-0.15730544675190303,-0.15885743847461384,-0.15423253065445414,-0.15179494755503029,-0.15574678682227802,0.4338248200998166,0.43078911792006025,0.4374189358199004,0.4204358516313677,0.4144043969966815,0.5419008177787114,0.5332926690335805,0.5517160060070763,0.5445303826611235,0.5421084122431414
